supergroup1	WeinellEntry2195	sample66_0000001716_group1
supergroup5812	NA	NA
supergroup5813	NA	NA
supergroup5814	NA	NA
supergroup5815	NA	NA
supergroup5816	NA	NA
supergroup5817	NA	NA
supergroup5818	NA	NA
supergroup5819	NA	NA
supergroup5820	NA	NA
supergroup5821	NA	NA
supergroup5822	NA	NA
supergroup5823	NA	NA
supergroup5824	NA	NA
supergroup5825	NA	NA
supergroup5826	NA	NA
supergroup5827	NA	NA
supergroup5828	NA	NA
supergroup5829	NA	NA
supergroup5830	NA	NA
supergroup5831	NA	NA
supergroup5832	NA	NA
supergroup5833	NA	NA
supergroup5834	NA	NA
supergroup5836	NA	NA
supergroup5837	NA	NA
supergroup5838	WeinellEntry215	sample66_0000000144_group5838
supergroup5839	NA	NA
supergroup5840	NA	NA
supergroup5841	NA	NA
supergroup5842	NA	NA
supergroup5843	NA	NA
supergroup5844	NA	NA
supergroup5846	NA	NA
supergroup5847	NA	NA
supergroup5848	NA	NA
supergroup5849	NA	NA
supergroup5850	NA	NA
supergroup5851	NA	NA
supergroup5852	NA	NA
supergroup5853	NA	NA
supergroup5854	NA	NA
supergroup5855	NA	NA
supergroup5856	NA	NA
supergroup5857	NA	NA
supergroup5858	NA	NA
supergroup5859	NA	NA
supergroup5860	NA	NA
supergroup5861	NA	NA
supergroup5862	NA	NA
supergroup5863	NA	NA
supergroup5864	NA	NA
supergroup5865	NA	NA
supergroup5866	NA	NA
supergroup5867	NA	NA
supergroup5868	NA	NA
supergroup5869	NA	NA
supergroup5870	NA	NA
supergroup5871	NA	NA
supergroup5872	NA	NA
supergroup5873	NA	NA
supergroup5874	NA	NA
supergroup5875	NA	NA
supergroup5876	NA	NA
supergroup5877	NA	NA
supergroup5878	NA	NA
supergroup5879	NA	NA
supergroup5880	NA	NA
supergroup5881	NA	NA
supergroup5882	NA	NA
supergroup5883	NA	NA
supergroup5884	NA	NA
supergroup5885	NA	NA
supergroup5886	NA	NA
supergroup5887	NA	NA
supergroup5888	NA	NA
supergroup5889	NA	NA
supergroup5890	NA	NA
supergroup5891	NA	NA
supergroup5893	NA	NA
supergroup5894	NA	NA
supergroup5895	NA	NA
supergroup5896	NA	NA
supergroup5897	NA	NA
supergroup5898	NA	NA
supergroup5899	NA	NA
supergroup5900	NA	NA
supergroup5901	NA	NA
supergroup5902	NA	NA
supergroup5903	NA	NA
supergroup5904	NA	NA
supergroup5905	NA	NA
supergroup5906	NA	NA
supergroup5907	NA	NA
supergroup5908	NA	NA
supergroup5909	NA	NA
supergroup5910	NA	NA
supergroup5911	NA	NA
supergroup5912	NA	NA
supergroup5913	NA	NA
supergroup5914	NA	NA
supergroup5915	NA	NA
supergroup5916	NA	NA
supergroup5917	NA	NA
supergroup5918	NA	NA
supergroup5919	NA	NA
supergroup5920	NA	NA
supergroup5921	NA	NA
supergroup5922	NA	NA
supergroup5923	NA	NA
supergroup5924	NA	NA
supergroup5925	NA	NA
supergroup5926	NA	NA
supergroup5927	NA	NA
supergroup5928	NA	NA
supergroup5929	NA	NA
supergroup5930	NA	NA
supergroup5931	NA	NA
supergroup5932	NA	NA
supergroup5933	NA	NA
supergroup5934	NA	NA
supergroup5935	NA	NA
supergroup5936	NA	NA
supergroup5937	NA	NA
supergroup5938	NA	NA
supergroup5939	NA	NA
supergroup5940	NA	NA
supergroup5941	NA	NA
supergroup5942	NA	NA
supergroup5943	NA	NA
supergroup5944	NA	NA
supergroup5945	NA	NA
supergroup5946	NA	NA
supergroup5947	NA	NA
supergroup5948	NA	NA
supergroup5949	NA	NA
supergroup5950	NA	NA
supergroup5951	NA	NA
supergroup5952	NA	NA
supergroup5953	NA	NA
supergroup5954	NA	NA
supergroup5955	NA	NA
supergroup5956	NA	NA
supergroup5957	NA	NA
supergroup5958	NA	NA
supergroup5959	NA	NA
supergroup5960	NA	NA
supergroup5961	NA	NA
supergroup5962	NA	NA
supergroup5963	NA	NA
supergroup5964	NA	NA
supergroup5965	NA	NA
supergroup5966	NA	NA
supergroup5967	NA	NA
supergroup5968	NA	NA
supergroup5969	NA	NA
supergroup5970	NA	NA
supergroup5971	NA	NA
supergroup5972	NA	NA
supergroup5973	NA	NA
supergroup5974	NA	NA
supergroup5975	NA	NA
supergroup5976	NA	NA
supergroup5977	NA	NA
supergroup5978	NA	NA
supergroup5979	NA	NA
supergroup5980	NA	NA
supergroup5981	NA	NA
supergroup5982	NA	NA
supergroup5983	NA	NA
supergroup5984	NA	NA
supergroup5985	NA	NA
supergroup5986	NA	NA
supergroup5988	NA	NA
supergroup5989	NA	NA
supergroup5990	NA	NA
supergroup5991	NA	NA
supergroup5992	NA	NA
supergroup5993	NA	NA
supergroup5994	NA	NA
supergroup5995	NA	NA
supergroup5996	NA	NA
supergroup5997	NA	NA
supergroup5998	NA	NA
supergroup5999	NA	NA
supergroup6000	NA	NA
supergroup6001	NA	NA
supergroup6002	NA	NA
supergroup6003	NA	NA
supergroup6004	NA	NA
supergroup6005	NA	NA
supergroup6006	NA	NA
supergroup6007	NA	NA
supergroup6008	NA	NA
supergroup6009	NA	NA
supergroup6010	NA	NA
supergroup6011	NA	NA
supergroup6012	NA	NA
supergroup6013	NA	NA
supergroup6015	NA	NA
supergroup6016	NA	NA
supergroup6017	NA	NA
supergroup6018	NA	NA
supergroup6019	NA	NA
supergroup6020	NA	NA
supergroup6021	NA	NA
supergroup6022	NA	NA
supergroup6023	NA	NA
supergroup6024	NA	NA
supergroup6025	NA	NA
supergroup6026	NA	NA
supergroup6027	NA	NA
supergroup6028	WeinellEntry5700	sample66_0000003093_group6028
supergroup6029	NA	NA
supergroup6030	NA	NA
supergroup6031	NA	NA
supergroup6032	NA	NA
supergroup6033	NA	NA
supergroup6034	NA	NA
supergroup6035	NA	NA
supergroup6036	NA	NA
supergroup6037	NA	NA
supergroup6038	NA	NA
supergroup6039	NA	NA
supergroup6040	NA	NA
supergroup6042	NA	NA
supergroup6043	NA	NA
supergroup6044	NA	NA
supergroup6045	NA	NA
supergroup6046	NA	NA
supergroup6047	NA	NA
supergroup6049	NA	NA
supergroup6050	WeinellEntry5588	sample66_0000002981_group6050
supergroup6051	NA	NA
supergroup6052	NA	NA
supergroup6053	NA	NA
supergroup6054	NA	NA
supergroup6055	NA	NA
supergroup6056	NA	NA
supergroup6057	NA	NA
supergroup6058	NA	NA
supergroup6059	NA	NA
supergroup6060	NA	NA
supergroup6061	NA	NA
supergroup6062	NA	NA
supergroup6063	NA	NA
supergroup6064	NA	NA
supergroup6065	NA	NA
supergroup6066	NA	NA
supergroup6067	NA	NA
supergroup6068	NA	NA
supergroup6069	NA	NA
supergroup6070	NA	NA
supergroup6071	NA	NA
supergroup6072	NA	NA
supergroup6073	NA	NA
supergroup6074	NA	NA
supergroup6075	NA	NA
supergroup6076	NA	NA
supergroup6077	NA	NA
supergroup6078	NA	NA
supergroup6079	NA	NA
supergroup6080	NA	NA
supergroup6081	NA	NA
supergroup6082	NA	NA
supergroup6083	NA	NA
supergroup6084	NA	NA
supergroup6085	NA	NA
supergroup6086	NA	NA
supergroup6087	NA	NA
supergroup6088	NA	NA
supergroup6089	NA	NA
supergroup6090	NA	NA
supergroup6091	NA	NA
supergroup6092	NA	NA
supergroup6093	NA	NA
supergroup6094	NA	NA
supergroup6095	NA	NA
supergroup6096	NA	NA
supergroup6097	NA	NA
supergroup6098	NA	NA
supergroup6099	NA	NA
supergroup6100	NA	NA
supergroup6101	NA	NA
supergroup6102	NA	NA
supergroup6103	NA	NA
supergroup6104	NA	NA
supergroup6105	NA	NA
supergroup6106	NA	NA
supergroup6107	NA	NA
supergroup6108	NA	NA
supergroup6109	NA	NA
supergroup6110	NA	NA
supergroup6111	NA	NA
supergroup6112	NA	NA
supergroup6113	NA	NA
supergroup6114	NA	NA
supergroup6115	NA	NA
supergroup6116	NA	NA
supergroup6117	NA	NA
supergroup6118	NA	NA
supergroup6119	NA	NA
supergroup6120	NA	NA
supergroup6121	NA	NA
supergroup6122	NA	NA
supergroup6123	NA	NA
supergroup6124	NA	NA
supergroup6125	NA	NA
supergroup6126	NA	NA
supergroup6127	NA	NA
supergroup6128	NA	NA
supergroup6130	NA	NA
supergroup6131	NA	NA
supergroup6132	NA	NA
supergroup6133	NA	NA
supergroup6134	NA	NA
supergroup6135	NA	NA
supergroup6136	NA	NA
supergroup6137	NA	NA
supergroup6138	NA	NA
supergroup6139	NA	NA
supergroup6140	NA	NA
supergroup6141	NA	NA
supergroup6142	NA	NA
supergroup6143	NA	NA
supergroup6144	NA	NA
supergroup6145	NA	NA
supergroup6146	NA	NA
supergroup6147	NA	NA
supergroup6148	NA	NA
supergroup6149	NA	NA
supergroup6150	NA	NA
supergroup6151	NA	NA
supergroup6152	NA	NA
supergroup6153	NA	NA
supergroup6154	NA	NA
supergroup6156	NA	NA
supergroup6157	NA	NA
supergroup6158	NA	NA
supergroup6159	NA	NA
supergroup6160	NA	NA
supergroup6161	NA	NA
supergroup6162	NA	NA
supergroup6163	NA	NA
supergroup6164	NA	NA
supergroup6165	NA	NA
supergroup6166	NA	NA
supergroup6167	NA	NA
supergroup6168	NA	NA
supergroup6169	NA	NA
supergroup6170	NA	NA
supergroup6171	NA	NA
supergroup6172	NA	NA
supergroup6173	NA	NA
supergroup6174	NA	NA
supergroup6175	NA	NA
supergroup6176	NA	NA
supergroup6177	NA	NA
supergroup6178	NA	NA
supergroup6179	NA	NA
supergroup6180	NA	NA
supergroup6181	NA	NA
supergroup6182	NA	NA
supergroup6184	NA	NA
supergroup6185	NA	NA
supergroup6186	NA	NA
supergroup6187	NA	NA
supergroup6188	NA	NA
supergroup6189	NA	NA
supergroup6190	NA	NA
supergroup6191	NA	NA
supergroup6192	NA	NA
supergroup6193	NA	NA
supergroup6194	NA	NA
supergroup6195	NA	NA
supergroup6196	NA	NA
supergroup6197	NA	NA
supergroup6198	NA	NA
supergroup6199	NA	NA
supergroup6200	NA	NA
supergroup6201	NA	NA
supergroup6202	NA	NA
supergroup6203	NA	NA
supergroup6204	NA	NA
supergroup6205	NA	NA
supergroup6206	NA	NA
supergroup6207	NA	NA
supergroup6208	NA	NA
supergroup6209	NA	NA
supergroup6210	NA	NA
supergroup6211	NA	NA
supergroup6212	NA	NA
supergroup6213	NA	NA
supergroup6214	NA	NA
supergroup6215	NA	NA
supergroup6216	NA	NA
supergroup6217	NA	NA
supergroup6218	NA	NA
supergroup6219	NA	NA
supergroup6220	NA	NA
supergroup6221	NA	NA
supergroup6222	NA	NA
supergroup6223	NA	NA
supergroup6224	NA	NA
supergroup6225	NA	NA
supergroup6226	NA	NA
supergroup6227	NA	NA
supergroup6228	NA	NA
supergroup6229	NA	NA
supergroup6230	NA	NA
supergroup6231	NA	NA
supergroup6232	NA	NA
supergroup6233	NA	NA
supergroup6234	NA	NA
supergroup6235	NA	NA
supergroup6236	NA	NA
supergroup6237	NA	NA
supergroup6238	NA	NA
supergroup6239	NA	NA
supergroup6240	NA	NA
supergroup6241	NA	NA
supergroup6242	NA	NA
supergroup6243	NA	NA
supergroup6244	NA	NA
supergroup6245	NA	NA
supergroup6246	NA	NA
supergroup6247	NA	NA
supergroup6248	NA	NA
supergroup6249	NA	NA
supergroup6250	NA	NA
supergroup6251	NA	NA
supergroup6252	NA	NA
supergroup6253	NA	NA
supergroup6254	NA	NA
supergroup6255	NA	NA
supergroup6256	NA	NA
supergroup6257	NA	NA
supergroup6258	NA	NA
supergroup6259	NA	NA
supergroup6260	NA	NA
supergroup6261	NA	NA
supergroup6262	NA	NA
supergroup6263	NA	NA
supergroup6264	NA	NA
supergroup6265	NA	NA
supergroup6266	NA	NA
supergroup6267	NA	NA
supergroup6268	NA	NA
supergroup6270	NA	NA
supergroup6271	NA	NA
supergroup6272	NA	NA
supergroup6273	NA	NA
supergroup6274	NA	NA
supergroup6275	NA	NA
supergroup6276	NA	NA
supergroup6277	NA	NA
supergroup6278	NA	NA
supergroup6279	NA	NA
supergroup6280	NA	NA
supergroup6281	NA	NA
supergroup6282	NA	NA
supergroup6283	NA	NA
supergroup6284	NA	NA
supergroup6285	NA	NA
supergroup6286	NA	NA
supergroup6287	NA	NA
supergroup6288	NA	NA
supergroup6289	NA	NA
supergroup6290	NA	NA
supergroup6293	NA	NA
supergroup6294	NA	NA
supergroup6295	NA	NA
supergroup6296	NA	NA
supergroup6297	NA	NA
supergroup6298	NA	NA
supergroup6299	NA	NA
supergroup6300	NA	NA
supergroup6301	NA	NA
supergroup6302	NA	NA
supergroup6304	NA	NA
supergroup6305	NA	NA
supergroup6306	NA	NA
supergroup6307	NA	NA
supergroup6308	NA	NA
supergroup6309	NA	NA
supergroup6310	NA	NA
supergroup6311	NA	NA
supergroup6312	NA	NA
supergroup6313	NA	NA
supergroup6314	NA	NA
supergroup6315	NA	NA
supergroup6316	NA	NA
supergroup6317	NA	NA
supergroup6318	NA	NA
supergroup6319	NA	NA
supergroup6320	NA	NA
supergroup6321	NA	NA
supergroup6322	NA	NA
supergroup6323	NA	NA
supergroup6324	NA	NA
supergroup6325	NA	NA
supergroup6326	NA	NA
supergroup6327	NA	NA
supergroup6328	NA	NA
supergroup6329	NA	NA
supergroup6330	NA	NA
supergroup6331	NA	NA
supergroup6332	NA	NA
supergroup6333	NA	NA
supergroup6334	NA	NA
supergroup6335	NA	NA
supergroup6336	NA	NA
supergroup6337	NA	NA
supergroup6338	NA	NA
supergroup6339	NA	NA
supergroup6340	NA	NA
supergroup6341	NA	NA
supergroup6342	NA	NA
supergroup6343	NA	NA
supergroup6344	NA	NA
supergroup6345	NA	NA
supergroup6346	NA	NA
supergroup6347	NA	NA
supergroup6348	NA	NA
supergroup6349	NA	NA
supergroup6350	NA	NA
supergroup6351	NA	NA
supergroup6352	NA	NA
supergroup6353	NA	NA
supergroup6354	NA	NA
supergroup6355	NA	NA
supergroup6356	NA	NA
supergroup6357	NA	NA
supergroup6358	NA	NA
supergroup6359	NA	NA
supergroup6361	NA	NA
supergroup6362	NA	NA
supergroup6363	NA	NA
supergroup6364	NA	NA
supergroup6365	NA	NA
supergroup6366	NA	NA
supergroup6367	NA	NA
supergroup6368	NA	NA
supergroup6369	NA	NA
supergroup6370	NA	NA
supergroup6371	NA	NA
supergroup6372	NA	NA
supergroup6373	NA	NA
supergroup6374	NA	NA
supergroup6375	NA	NA
supergroup6376	NA	NA
supergroup6377	NA	NA
supergroup6378	NA	NA
supergroup6379	NA	NA
supergroup6380	NA	NA
supergroup6381	NA	NA
supergroup6382	NA	NA
supergroup6383	NA	NA
supergroup6384	NA	NA
supergroup6385	NA	NA
supergroup6386	NA	NA
supergroup6387	NA	NA
supergroup6388	NA	NA
supergroup6389	NA	NA
supergroup6390	NA	NA
supergroup6391	NA	NA
supergroup6392	NA	NA
supergroup6393	NA	NA
supergroup6394	NA	NA
supergroup6395	NA	NA
supergroup6396	NA	NA
supergroup6397	NA	NA
supergroup6398	NA	NA
supergroup6399	NA	NA
supergroup6400	NA	NA
supergroup6401	NA	NA
supergroup6402	NA	NA
supergroup6403	NA	NA
supergroup6404	NA	NA
supergroup6405	NA	NA
supergroup6406	NA	NA
supergroup6407	NA	NA
supergroup6408	NA	NA
supergroup6409	NA	NA
supergroup6410	NA	NA
supergroup6411	NA	NA
supergroup6412	NA	NA
supergroup6413	NA	NA
supergroup6414	NA	NA
supergroup6415	NA	NA
supergroup6416	NA	NA
supergroup6417	NA	NA
supergroup6418	NA	NA
supergroup6419	NA	NA
supergroup6420	NA	NA
supergroup6421	NA	NA
supergroup6422	NA	NA
supergroup6423	NA	NA
supergroup6424	NA	NA
supergroup6425	NA	NA
supergroup6426	NA	NA
supergroup6427	NA	NA
supergroup6428	NA	NA
supergroup6429	NA	NA
supergroup6430	NA	NA
supergroup6431	NA	NA
supergroup6432	NA	NA
supergroup6433	NA	NA
supergroup6434	NA	NA
supergroup6435	NA	NA
supergroup6436	NA	NA
supergroup6437	NA	NA
supergroup6438	NA	NA
supergroup6439	NA	NA
supergroup6440	NA	NA
supergroup6441	NA	NA
supergroup6442	NA	NA
supergroup6443	NA	NA
supergroup6444	NA	NA
supergroup6445	NA	NA
supergroup6446	NA	NA
supergroup6447	NA	NA
supergroup6448	NA	NA
supergroup6449	NA	NA
supergroup6450	NA	NA
supergroup6451	NA	NA
supergroup6452	NA	NA
supergroup6453	NA	NA
supergroup6454	NA	NA
supergroup6455	NA	NA
supergroup6456	NA	NA
supergroup6457	NA	NA
supergroup6458	NA	NA
supergroup6459	NA	NA
supergroup6460	NA	NA
supergroup6461	NA	NA
supergroup6462	NA	NA
supergroup6463	NA	NA
supergroup6464	NA	NA
supergroup6465	NA	NA
supergroup6466	NA	NA
supergroup6467	NA	NA
supergroup6468	NA	NA
supergroup6469	NA	NA
supergroup6470	NA	NA
supergroup6471	NA	NA
supergroup6472	NA	NA
supergroup6473	NA	NA
supergroup6474	NA	NA
supergroup6475	NA	NA
supergroup6476	NA	NA
supergroup6477	NA	NA
supergroup6478	NA	NA
supergroup6479	NA	NA
supergroup6480	NA	NA
supergroup6481	NA	NA
supergroup6482	NA	NA
supergroup6483	NA	NA
supergroup6484	NA	NA
supergroup6485	NA	NA
supergroup6486	NA	NA
supergroup6487	NA	NA
supergroup6489	NA	NA
supergroup6490	NA	NA
supergroup6491	NA	NA
supergroup6492	NA	NA
supergroup6493	NA	NA
supergroup6494	NA	NA
supergroup6495	NA	NA
supergroup6496	NA	NA
supergroup6497	NA	NA
supergroup6498	NA	NA
supergroup6499	NA	NA
supergroup6500	NA	NA
supergroup6501	NA	NA
supergroup6502	NA	NA
supergroup6503	NA	NA
supergroup6506	NA	NA
supergroup6507	NA	NA
supergroup6508	NA	NA
supergroup6509	NA	NA
supergroup6510	NA	NA
supergroup6512	NA	NA
supergroup6513	NA	NA
supergroup6514	NA	NA
supergroup6516	NA	NA
supergroup6517	NA	NA
supergroup6518	NA	NA
supergroup6519	NA	NA
supergroup6520	NA	NA
supergroup6521	NA	NA
supergroup6522	NA	NA
supergroup6523	NA	NA
supergroup6524	NA	NA
supergroup6525	NA	NA
supergroup6526	NA	NA
supergroup6528	NA	NA
supergroup6529	NA	NA
supergroup6530	NA	NA
supergroup6531	NA	NA
supergroup6532	NA	NA
supergroup6533	NA	NA
supergroup6534	NA	NA
supergroup6535	NA	NA
supergroup6536	NA	NA
supergroup6537	NA	NA
supergroup6538	NA	NA
supergroup6539	NA	NA
supergroup6540	NA	NA
supergroup6541	NA	NA
supergroup6542	NA	NA
supergroup6543	NA	NA
supergroup6544	NA	NA
supergroup6545	NA	NA
supergroup6546	NA	NA
supergroup6547	NA	NA
supergroup6548	NA	NA
supergroup6549	NA	NA
supergroup6550	NA	NA
supergroup6551	NA	NA
supergroup6552	NA	NA
supergroup6553	NA	NA
supergroup6554	NA	NA
supergroup6555	NA	NA
supergroup6556	NA	NA
supergroup6557	NA	NA
supergroup6558	NA	NA
supergroup6559	NA	NA
supergroup6560	NA	NA
supergroup6561	NA	NA
supergroup6562	NA	NA
supergroup6563	NA	NA
supergroup6564	NA	NA
supergroup6565	NA	NA
supergroup6566	NA	NA
supergroup6567	NA	NA
supergroup6568	NA	NA
supergroup6569	NA	NA
supergroup6570	NA	NA
supergroup6571	NA	NA
supergroup6572	NA	NA
supergroup6573	NA	NA
supergroup6574	NA	NA
supergroup6575	NA	NA
supergroup6576	NA	NA
supergroup6577	NA	NA
supergroup6578	NA	NA
supergroup6579	NA	NA
supergroup6580	NA	NA
supergroup6581	NA	NA
supergroup6582	NA	NA
supergroup6583	NA	NA
supergroup6584	NA	NA
supergroup6585	NA	NA
supergroup6586	NA	NA
supergroup6587	NA	NA
supergroup6588	NA	NA
supergroup6589	NA	NA
supergroup6590	NA	NA
supergroup6591	NA	NA
supergroup6592	NA	NA
supergroup6593	NA	NA
supergroup6594	NA	NA
supergroup6595	NA	NA
supergroup6596	NA	NA
supergroup6597	NA	NA
supergroup6598	NA	NA
supergroup6599	NA	NA
supergroup6600	NA	NA
supergroup6601	NA	NA
supergroup6602	NA	NA
supergroup6604	NA	NA
supergroup6605	NA	NA
supergroup6606	NA	NA
supergroup6607	NA	NA
supergroup6608	NA	NA
supergroup6609	NA	NA
supergroup6610	NA	NA
supergroup6611	NA	NA
supergroup6612	NA	NA
supergroup6613	NA	NA
supergroup6614	NA	NA
supergroup6615	NA	NA
supergroup6616	NA	NA
supergroup6617	NA	NA
supergroup6618	NA	NA
supergroup6619	NA	NA
supergroup6620	NA	NA
supergroup6621	NA	NA
supergroup6622	NA	NA
supergroup6623	NA	NA
supergroup6624	NA	NA
supergroup6625	NA	NA
supergroup6626	NA	NA
supergroup6627	NA	NA
supergroup6628	NA	NA
supergroup6629	NA	NA
supergroup6630	NA	NA
supergroup6631	NA	NA
supergroup6632	NA	NA
supergroup6633	NA	NA
supergroup6634	NA	NA
supergroup6635	NA	NA
supergroup6636	NA	NA
supergroup6637	NA	NA
supergroup6638	NA	NA
supergroup6639	NA	NA
supergroup6640	NA	NA
supergroup6641	NA	NA
supergroup6642	NA	NA
supergroup6643	NA	NA
supergroup6644	NA	NA
supergroup6645	NA	NA
supergroup6646	NA	NA
supergroup6647	NA	NA
supergroup6648	NA	NA
supergroup6649	NA	NA
supergroup6650	NA	NA
supergroup6651	NA	NA
supergroup6652	NA	NA
supergroup6653	NA	NA
supergroup6654	NA	NA
supergroup6655	NA	NA
supergroup6656	NA	NA
supergroup6657	NA	NA
supergroup6658	NA	NA
supergroup6659	NA	NA
supergroup6660	NA	NA
supergroup6661	NA	NA
supergroup6662	NA	NA
supergroup6663	NA	NA
supergroup6664	NA	NA
supergroup6665	NA	NA
supergroup6666	NA	NA
supergroup6667	NA	NA
supergroup6668	NA	NA
supergroup6669	NA	NA
supergroup6670	NA	NA
supergroup6671	NA	NA
supergroup6672	NA	NA
supergroup6673	WeinellEntry5735	sample66_0000003128_group6673
supergroup6674	NA	NA
supergroup6675	NA	NA
supergroup6676	NA	NA
supergroup6677	NA	NA
supergroup6678	NA	NA
supergroup6679	NA	NA
supergroup6680	NA	NA
supergroup6681	NA	NA
supergroup6682	NA	NA
supergroup6683	NA	NA
supergroup6684	NA	NA
supergroup6685	NA	NA
supergroup6686	NA	NA
supergroup6687	NA	NA
supergroup6688	NA	NA
supergroup6689	NA	NA
supergroup6690	NA	NA
supergroup6692	NA	NA
supergroup6694	NA	NA
supergroup6695	NA	NA
supergroup6696	NA	NA
supergroup6697	NA	NA
supergroup6698	NA	NA
supergroup6699	NA	NA
supergroup6700	NA	NA
supergroup6701	NA	NA
supergroup6702	NA	NA
supergroup6703	NA	NA
supergroup6704	NA	NA
supergroup6705	NA	NA
supergroup6706	NA	NA
supergroup6708	NA	NA
supergroup6709	NA	NA
supergroup6710	NA	NA
supergroup6711	WeinellEntry1749	sample66_0000001478_group6711
supergroup6712	WeinellEntry5623	sample66_0000003016_group6712
supergroup6712	WeinellEntry5624	sample66_0000003017_group6712
supergroup6713	NA	NA
supergroup6714	NA	NA
supergroup6715	NA	NA
supergroup6716	NA	NA
supergroup6717	NA	NA
supergroup6718	NA	NA
supergroup6719	NA	NA
supergroup6720	NA	NA
supergroup6721	NA	NA
supergroup6722	NA	NA
supergroup6723	NA	NA
supergroup6724	NA	NA
supergroup6725	NA	NA
supergroup6726	NA	NA
supergroup6727	NA	NA
supergroup6728	NA	NA
supergroup6729	NA	NA
supergroup6730	NA	NA
supergroup6731	NA	NA
supergroup6732	NA	NA
supergroup6733	NA	NA
supergroup6734	NA	NA
supergroup6735	NA	NA
supergroup6736	NA	NA
supergroup6737	NA	NA
supergroup6738	NA	NA
supergroup6739	NA	NA
supergroup6740	NA	NA
supergroup6741	NA	NA
supergroup6742	NA	NA
supergroup6743	NA	NA
supergroup6744	NA	NA
supergroup6745	WeinellEntry5651	sample66_0000003044_group6745
supergroup6745	WeinellEntry5652	sample66_0000003045_group6745
supergroup6746	WeinellEntry5712	sample66_0000003105_group6746
supergroup6747	NA	NA
supergroup6748	NA	NA
supergroup6749	NA	NA
supergroup6750	NA	NA
supergroup6751	NA	NA
supergroup6752	NA	NA
supergroup6753	NA	NA
supergroup6754	NA	NA
supergroup6755	NA	NA
supergroup6756	NA	NA
supergroup6757	NA	NA
supergroup6758	NA	NA
supergroup6759	NA	NA
supergroup6760	NA	NA
supergroup6761	NA	NA
supergroup6762	NA	NA
supergroup6763	NA	NA
supergroup6764	NA	NA
supergroup6765	NA	NA
supergroup6766	NA	NA
supergroup6767	NA	NA
supergroup6768	NA	NA
supergroup6770	NA	NA
supergroup6771	NA	NA
supergroup6773	NA	NA
supergroup6774	NA	NA
supergroup6775	NA	NA
supergroup6776	NA	NA
supergroup6777	NA	NA
supergroup6778	NA	NA
supergroup6779	NA	NA
supergroup6780	NA	NA
supergroup6781	NA	NA
supergroup6782	NA	NA
supergroup6783	NA	NA
supergroup6784	NA	NA
supergroup6785	NA	NA
supergroup6786	NA	NA
supergroup6787	NA	NA
supergroup6788	NA	NA
supergroup6789	NA	NA
supergroup6790	NA	NA
supergroup6791	NA	NA
supergroup6792	NA	NA
supergroup6793	NA	NA
supergroup6794	NA	NA
supergroup6795	NA	NA
supergroup6796	NA	NA
supergroup6797	NA	NA
supergroup6798	NA	NA
supergroup6799	NA	NA
supergroup6800	NA	NA
supergroup6801	NA	NA
supergroup6802	NA	NA
supergroup6804	NA	NA
supergroup6805	NA	NA
supergroup6806	NA	NA
supergroup6807	NA	NA
supergroup6808	NA	NA
supergroup6809	NA	NA
supergroup6810	NA	NA
supergroup6812	NA	NA
supergroup6813	NA	NA
supergroup6814	NA	NA
supergroup6815	NA	NA
supergroup6816	NA	NA
supergroup6817	NA	NA
supergroup6818	NA	NA
supergroup6819	NA	NA
supergroup6820	NA	NA
supergroup6821	NA	NA
supergroup6822	NA	NA
supergroup6823	NA	NA
supergroup6824	NA	NA
supergroup6825	NA	NA
supergroup6826	NA	NA
supergroup6827	NA	NA
supergroup6828	NA	NA
supergroup6829	NA	NA
supergroup6830	NA	NA
supergroup6831	NA	NA
supergroup6832	NA	NA
supergroup6833	NA	NA
supergroup6834	NA	NA
supergroup6835	NA	NA
supergroup6836	NA	NA
supergroup6837	NA	NA
supergroup6839	NA	NA
supergroup6840	NA	NA
supergroup6842	NA	NA
supergroup6843	NA	NA
supergroup6844	NA	NA
supergroup6845	NA	NA
supergroup6846	NA	NA
supergroup6847	NA	NA
supergroup6848	NA	NA
supergroup6849	NA	NA
supergroup6850	NA	NA
supergroup6851	NA	NA
supergroup6853	NA	NA
supergroup6854	NA	NA
supergroup6855	NA	NA
supergroup6857	NA	NA
supergroup6858	NA	NA
supergroup6859	NA	NA
supergroup6860	NA	NA
supergroup6861	NA	NA
supergroup6862	NA	NA
supergroup6863	NA	NA
supergroup6864	NA	NA
supergroup6865	NA	NA
supergroup6866	NA	NA
supergroup6867	NA	NA
supergroup6868	NA	NA
supergroup6869	NA	NA
supergroup6870	NA	NA
supergroup6871	NA	NA
supergroup6872	NA	NA
supergroup6873	NA	NA
supergroup6874	NA	NA
supergroup6875	NA	NA
supergroup6876	NA	NA
supergroup6877	NA	NA
supergroup6878	NA	NA
supergroup6879	NA	NA
supergroup6880	NA	NA
supergroup6881	NA	NA
supergroup6882	NA	NA
supergroup6883	NA	NA
supergroup6884	NA	NA
supergroup6885	NA	NA
supergroup6886	NA	NA
supergroup6887	NA	NA
supergroup6888	NA	NA
