target.locus	gene	mRNA	CDS	subject.NCBI.coordinates	accession.homolog	subject.start.homolog	subject.end.homolog	subject.contig.sense	Gene.ID	Gene.Name	Gene.Range	Gene.target.Sense	mRNA.Range	mRNA.target.Sense	CDS.Range	CDS.target.Sense	CDS_codon_start	target_codon_start
WeinellEntry883	yes	yes	yes	NW_013658315.1:22872-23832	NW_013658315.1	22872	23832	1	106544414	LOC106544414	24..938	-1	24..938	-1	24..938	-1	1	3
WeinellEntry885	yes	yes	yes	NW_013657855.1:80729-80969	NW_013657855.1	80729	80969	1	106538615	POT1	<1..>241	1	<18..>223	1	<18..>223	1	2	1
WeinellEntry887	yes	yes	yes	NW_013658449.1:571854-572214	NW_013658449.1	571854	572214	1	106545561	LOC106545561	<1..>361	1	<34..>328	1	<34..>328	1	3	3
WeinellEntry888	yes	yes	yes	NW_013657823.1:1302197-1304477	NW_013657823.1	1302197	1304477	1	106538038	FAM135A	<1..>2281	1	<25..>2257	1	<25..>2257	1	3	3
WeinellEntry889	yes	yes	yes	NW_013659583.1:208087-208687	NW_013659583.1	208087	208687	1	106552179	LOC106552179	<1..575	-1	<27..575	-1	<27..575	-1	1	3
WeinellEntry890	yes	yes	yes	NW_013661855.1:7417-8737	NW_013661855.1	7417	8737	1	106556450	LOC106556450	<1..>1321	1	<1..>1321	1	33..1289	1	1	3
WeinellEntry891	yes	yes	yes	NW_013661154.1:9614-9974	NW_013661154.1	9614	9974	1	106555801	LOC106555801	<43..>361	-1	<43..>318	-1	<43..>318	-1	3	1
WeinellEntry892	yes	yes	yes	NW_013658280.1:62730-63450	NW_013658280.1	62730	63450	1	106544063	LOC106544063	<47..>721	1	<47..>721	1	<47..674	1	2	3
WeinellEntry893	yes	yes	yes	NW_013659245.1:107662-108862	NW_013659245.1	107662	108862	1	106550703	LOC106550703	<1..>1201	-1	<54..>1147	-1	<54..>1147	-1	3	3
WeinellEntry894	yes	yes	yes	NW_013657758.1:1370678-1372358	NW_013657758.1	1370678	1372358	1	106556759	LOC106556759	6..1676	1	6..1676	1	6..1676	1	1	3
WeinellEntry895	yes	yes	yes	NW_013659405.1:188179-188419	NW_013659405.1	188179	188419	1	106551445	TGFB1	<1..>241	1	<39..>202	1	<39..>202	1	3	2
WeinellEntry896	yes	yes	yes	NW_013657692.1:589480-591040	NW_013657692.1	589480	591040	1	106538995	AOC1	<1..>1561	-1	<15..>1557	-1	<15..1547	-1	1	3
WeinellEntry897	yes	yes	yes	NW_013658039.1:296574-296814	NW_013658039.1	296574	296814	1	106541377	SKIL	<1..>241	1	<40..>241;<40..>241	1;1	<40..201;<40..201	1;1	1;1	1;1
WeinellEntry898	yes	yes	yes	NW_013658243.1:57256-59176	NW_013658243.1	57256	59176	1	106543681	LOC106543681	<1..>1921	1	<22..>1900	1	<22..>1900	1	1	1
WeinellEntry899	yes	yes	yes	NW_013658036.1:273533-273773	NW_013658036.1	273533	273773	1	106541347	LOC106541347	<1..>241	-1	<58..>184	-1	<58..>184	-1	1	1
WeinellEntry900	yes	yes	yes	NW_013658440.1:75266-75506	NW_013658440.1	75266	75506	1	106545497	IQCH	<1..>241	-1	<42..>200	-1	<42..>200	-1	1	3
WeinellEntry902	yes	yes	yes	NW_013659183.1:296042-296522	NW_013659183.1	296042	296522	1	106550411	LOC106550411	22..459	1	22..459	1	22..459	1	1	1
WeinellEntry903	yes	yes	yes	NW_013658541.1:16265-16505	NW_013658541.1	16265	16505	1	106546366	LOC106546366	<1..>241	1	<17..>225	1	<17..>225	1	3	1
WeinellEntry904	yes	yes	yes	NW_013657900.1:553064-553304	NW_013657900.1	553064	553304	1	106539348	RPH3A	<56..>241	1	<56..>185	1	<56..>185	1	2	3
WeinellEntry905	yes	yes	yes	NW_013658242.1:284442-285042	NW_013658242.1	284442	285042	1	106543668	LOC106543668	<1..564	-1	<37..564	-1	<37..564	-1	1	2
WeinellEntry906	yes	yes	yes	NW_013659568.1:2822-3662	NW_013659568.1	2822	3662	1	106552128	LOC106552128	<1..>841	1	<1..>812	1	30..>812	1	1	3
WeinellEntry907	yes	yes	yes	NW_013659314.1:72766-73126	NW_013659314.1	72766	73126	1	106551019	LOC106551019	<1..>361	-1	<56..>306	-1	<56..>306	-1	1	2
WeinellEntry908	yes	yes	yes	NW_013659957.1:24960-25560	NW_013659957.1	24960	25560	1	106553353	RIPK1	<1..>601	1	<1..>600	1	<1..>600	1	3	3
WeinellEntry909	yes	yes	yes	NW_013657917.1:407241-407481	NW_013657917.1	407241	407481	1	106539623	LOC106539623	<1..>241	1	<44..>198	1	<44..>198	1	3	1
WeinellEntry911	yes	yes	yes	NW_013658015.1:786485-786725	NW_013658015.1	786485	786725	1	106541059	FAM132A	<1..219	-1	<22..219	-1	<22..219	-1	1	2
WeinellEntry912	yes	yes	yes	NW_013660249.1:89672-91352	NW_013660249.1	89672	91352	1	106554182	LOC106554182	<1..>1681	-1	<1..>1669	-1	12..>1669	-1	3	3
WeinellEntry913	yes	yes	yes	NW_013659965.1:14321-15281	NW_013659965.1	14321	15281	1	106553374	LOC106553374	<1..>961	1	<59..>961	1	<59..903	1	3	1
WeinellEntry914	yes	yes	yes	NW_013659067.1:224827-225067	NW_013659067.1	224827	225067	1	106549774	LOC106549774	<1..>241	1	<54..>188	1	<54..>188	1	1	3
WeinellEntry915	yes	yes	yes	NW_013657958.1:299478-300438	NW_013657958.1	299478	300438	1	106540303	LOC106540303	<1..>961	1	<49..>961	1	<49..913	1	2	2
WeinellEntry916	yes	yes	yes	NW_013657733.1:335523-335763	NW_013657733.1	335523	335763	1	106549893	CDC25A	<1..>241	-1	<56..>186;<56..>186	-1;-1	<56..>186;<56..>186	-1;-1	1;1	2;2
WeinellEntry917	yes	yes	yes	NW_013659286.1:267069-268029	NW_013659286.1	267069	268029	1	106550896	LOC106550896	<1..924	-1	<37..924	-1	<37..924	-1	1	2
WeinellEntry918	yes	yes	yes	NW_013659149.1:154868-155108	NW_013659149.1	154868	155108	1	106550236	SPATC1	28..>241	1	28..>214	1	28..>214	1	1	1
WeinellEntry919	yes	yes	yes	NW_013658014.1:906477-906717	NW_013658014.1	906477	906717	1	106541041	LOC106541041	<1..>237	-1	<4..>237	-1	<4..>237	-1	3	1
WeinellEntry920	yes	yes	yes	NW_013658292.1:130416-130896	NW_013658292.1	130416	130896	1	106544196	MMRN2	<1..>481	1	<50..>481	1	<50..432	1	3	1
WeinellEntry921	yes	yes	yes	NW_013658217.1:310360-310600	NW_013658217.1	310360	310600	1	106543464	IL12RB1	<1..>241	1	<43..>198	1	<43..>198	1	3	3
WeinellEntry922	yes	yes	yes	NW_013657758.1:1360579-1362019	NW_013657758.1	1360579	1362019	1	106556757	LOC106556757	45..1397	1	45..1397	1	45..1397	1	1	3
WeinellEntry923	yes	yes	yes	NW_013658356.1:16381-16861	NW_013658356.1	16381	16861	1	106544745	LOC106544745	<1..>481	-1	<1..>448	-1	33..>448	-1	3	3
WeinellEntry924	yes	yes	yes	NW_013657857.1:750889-751489	NW_013657857.1	750889	751489	1	106538668	DISP1	<1..>601	-1	<44..>577;<44..>577	-1;-1	<44..558;<44..558	-1;-1	1;1	2;2
WeinellEntry925	yes	yes	yes	NW_013659018.1:41968-42208	NW_013659018.1	41968	42208	1	106549561	SHBG	<1..>241	1	<27..>241	1	<27..215	1	1	3
WeinellEntry926	yes	yes	yes	NW_013658120.1:421001-421241	NW_013658120.1	421001	421241	1	106542402	LOC106542402	<1..>241	-1	<45..>196;<45..>196	-1;-1	<45..>196;<45..>196	-1;-1	3;3	3;3
WeinellEntry927	yes	yes	yes	NW_013657684.1:2470891-2471131	NW_013657684.1	2470891	2471131	1	106556407	LOC106556407	<1..>241	-1	<40..>202	-1	<40..>202	-1	1	1
WeinellEntry928	yes	yes	yes	NW_013658160.1:531407-531767	NW_013658160.1	531407	531767	1	106542870	PRTG	<28..>361	1	<28..>333	1	<28..>333	1	3	3
WeinellEntry929	yes	yes	yes	NW_013659712.1:67916-69116	NW_013659712.1	67916	69116	1	106552631	LOC106552631	<1..>1201	-1	<5..>1201	-1	<5..1197	-1	1	2
WeinellEntry930	yes	yes	yes	NW_013660113.1:88773-89253	NW_013660113.1	88773	89253	1	106553846	BCL2A1	<1..>446	1	<1..>446	1	35..>446	1	1	2
WeinellEntry931	yes	yes	yes	NW_013657750.1:261551-261791	NW_013657750.1	261551	261791	1	106554526	LOC106554526	<1..>241	-1	<4..>237	-1	<4..>237	-1	3	1
WeinellEntry932	yes	yes	yes	NW_013657687.1:2757489-2757849	NW_013657687.1	2757489	2757849	1	106557339	MMP25	<1..>361	1	<57..>361	1	<57..304	1	3	2
WeinellEntry934	yes	yes	yes	NW_013657859.1:108490-108850	NW_013657859.1	108490	108850	1	106538686	LOC106538686	<1..>361	1	<49..>312	1	<49..>312	1	3	3
WeinellEntry935	yes	yes	yes	NW_013658737.1:257117-259037	NW_013658737.1	257117	259037	1	106547845	LOC106547845	<1..>1921	-1	<1..>1882	-1	39..>1882	-1	3	3
WeinellEntry936	yes	yes	yes	NW_013659383.1:140176-140536	NW_013659383.1	140176	140536	1	106551345	LOC106551345	51..>361	1	51..>311	1	51..>311	1	1	3
WeinellEntry937	yes	yes	yes	NW_013659850.1:90069-90429	NW_013659850.1	90069	90429	1	106553060	TICRR	<1..>361	-1	<56..>305	-1	<56..>305	-1	1	3
WeinellEntry938	yes	yes	yes	NW_013659553.1:221298-221538	NW_013659553.1	221298	221538	1	106552042	LOC106552042	33..>241	-1	33..>209	-1	33..>209	-1	1	3
WeinellEntry940	yes	yes	yes	NW_013658080.1:174334-174934	NW_013658080.1	174334	174934	1	106541924	LOC106541924	<1..584	1	<54..584	1	<54..548	1	1	3
WeinellEntry941	yes	yes	yes	NW_013658938.1:417837-418557	NW_013658938.1	417837	418557	1	106549097	LOC106549097	58..>721	-1	58..>663	-1	58..>663	-1	1	2
WeinellEntry943	yes	yes	yes	NW_013657691.1:1708794-1709754	NW_013657691.1	1708794	1709754	1	106538781	PPARGC1A	<1..>920	-1	<41..>920	-1	<41..>920	-1	3	2
WeinellEntry944	yes	yes	yes	NW_013658383.1:62528-62768	NW_013658383.1	62528	62768	1	106545018	LOC106545018	<1..>241	1	<47..>194	1	<47..>194	1	1	2
WeinellEntry945	yes	yes	yes	NW_013657731.1:629652-629892	NW_013657731.1	629652	629892	1	106549563	MUC5AC	<1..>241	-1	<19..>223	-1	<19..>223	-1	3	3
WeinellEntry946	yes	yes	yes	NW_013658101.1:322869-323829	NW_013658101.1	322869	323829	1	106542201	LOC106542201	<1..>961	1	<6..>961	1	<6..956	1	1	3
WeinellEntry947	yes	yes	yes	NW_013658737.1:383935-384295	NW_013658737.1	383935	384295	1	106547838	LOC106547838	<1..>361	1	<46..>316	1	<46..>316	1	2	2
WeinellEntry948	yes	yes	yes	NW_013658212.1:577771-578131	NW_013658212.1	577771	578131	1	106543415	LOC106543415	<1..>332	-1	<29..>332	-1	<29..>332	-1	1	3
WeinellEntry949	yes	yes	yes	NW_013658117.1:700051-701011	NW_013658117.1	700051	701011	1	106542373	BFSP1	12..>961	-1	12..>949	-1	12..>949	-1	3	3
WeinellEntry950	yes	yes	yes	NW_013657899.1:504809-505289	NW_013657899.1	504809	505289	1	106539340	NFKBIE	<1..>481	1	<1..>432	1	50..>432	1	1	2
WeinellEntry951	yes	yes	yes	NW_013659995.1:130332-130692	NW_013659995.1	130332	130692	1	106553452	SCNN1G	<1..>361	-1	<28..>334	-1	<28..>334	-1	2	2
WeinellEntry952	yes	yes	yes	NW_013657970.1:135260-135620	NW_013657970.1	135260	135620	1	106540500	LOC106540500	<1..>361	1	<60..>302;<60..>302;<60..>302	1;1;1	<60..>302;<60..>302;<60..>302	1;1;1	3;3;3	2;2;2
WeinellEntry953	yes	yes	yes	NW_013657914.1:697969-699049	NW_013657914.1	697969	699049	1	106539575	LOC106539575	57..1025	-1	57..1025	-1	57..1025	-1	1	3
WeinellEntry954	yes	yes	yes	NW_013659855.1:21874-22834	NW_013659855.1	21874	22834	1	106553074	LOC106553074	16..945	1	16..945	1	16..945	1	1	1
WeinellEntry955	yes	yes	yes	NW_013658872.1:112800-113040	NW_013658872.1	112800	113040	1	106548662	LOC106548662	<1..>241	1	<33..>209	1	<33..>209	1	1	3
WeinellEntry956	yes	yes	yes	NW_013658472.1:178387-178627	NW_013658472.1	178387	178627	1	106545733	LOC106545733	<1..>241	-1	<1..>241	-1	<1..241	-1	1	1
WeinellEntry957	yes	yes	yes	NW_013657894.1:14049-14289	NW_013657894.1	14049	14289	1	106539259	LOC106539259	<1..>216	-1	<25..>216	-1	<25..>216	-1	3	1
WeinellEntry958	yes	yes	yes	NW_013657807.1:53943-54543	NW_013657807.1	53943	54543	1	106537748	SWSAP1	<1..>601	1	<31..>601	1	<31..570	1	1	1
WeinellEntry959	yes	yes	yes	NW_013657802.1:1404174-1405963	NW_013657802.1	1404174	1405963	1	106537611	LOC106537611	<12..>1790	-1	<12..>1790	-1	<12..>1790	-1	2	2
WeinellEntry960	yes	yes	yes	NW_013659216.1:87921-89361	NW_013659216.1	87921	89361	1	106550586	CLEC14A	<1..>1441	-1	<1..>1382	-1	59..>1382	-1	2	1
WeinellEntry961	yes	yes	yes	NW_013659331.1:74901-75861	NW_013659331.1	74901	75861	1	106551110	LOC106551110	30..>961	-1	30..>931	-1	30..>931	-1	3	3
WeinellEntry962	yes	yes	yes	NW_013660038.1:116212-117052	NW_013660038.1	116212	117052	1	106553622	LOC106553622	<1..>841	1	<18..>841	1	<18..824	1	1	3
WeinellEntry963	yes	yes	yes	NW_013660124.1:16643-16883	NW_013660124.1	16643	16883	1	106553876	LPO	<1..>241	1	<2..>239	1	<2..>239	1	3	1
WeinellEntry964	yes	yes	yes	NW_013659712.1:122308-122548	NW_013659712.1	122308	122548	1	106552632	NAAA	<1..>241	-1	<35..>207	-1	<35..>207	-1	1	2
WeinellEntry965	yes	yes	yes	NW_013657961.1:447325-447565	NW_013657961.1	447325	447565	1	106540380	ADAMTSL4	<1..>241	-1	<26..>216	-1	<26..>216	-1	1	2
WeinellEntry966	yes	yes	yes	NW_013659239.1:71421-71661	NW_013659239.1	71421	71661	1	106550676	LOC106550676	<1..206	1	<35..206	1	<35..206	1	2	3
WeinellEntry967	yes	yes	yes	NW_013657828.1:1234788-1235028	NW_013657828.1	1234788	1235028	1	106538134	ADTRP	<1..>241	1	<8..>159;<8..>241	1;1	<8..>159;<8..233	1;1	2;2	3;3
WeinellEntry968	yes	yes	yes	NW_013659700.1:31879-32239	NW_013659700.1	31879	32239	1	106552598	LOC106552598	<1..>361	-1	<52..>309	-1	<52..>309	-1	3	1
WeinellEntry969	yes	yes	yes	NW_013659665.1:19761-20001	NW_013659665.1	19761	20001	1	106552492	UBE2E2	<1..>241	1	<47..>194	1	<47..>194	1	1	2
WeinellEntry970	yes	yes	yes	NW_013657795.1:128484-128724	NW_013657795.1	128484	128724	1	106537462	FDPS	<1..>241	-1	<1..>221	-1	21..>221	-1	1	3
WeinellEntry971	yes	yes	yes	NW_013658053.1:669278-669518	NW_013658053.1	669278	669518	1	106541590	LDAH	<1..>241	1	<1..>241	1	<1..>241	1	1	1
WeinellEntry972	yes	yes	yes	NW_013661190.1:28708-29668	NW_013661190.1	28708	29668	1	106555846	LOC106555846	3..959	1	3..959	1	3..959	1	1	3
WeinellEntry973	yes	yes	yes	NW_013657831.1:1275996-1276236	NW_013657831.1	1275996	1276236	1	106538211	LOC106538211	<1..210	-1	<31..210	-1	<31..210	-1	1	2
WeinellEntry974	yes	yes	yes	NW_013658082.1:69086-69806	NW_013658082.1	69086	69806	1	106541949	PALB2	34..>721	1	34..>688	1	34..>688	1	1	1
WeinellEntry975	yes	yes	yes	NW_013658703.1:283750-284830	NW_013658703.1	283750	284830	1	106547620	LOC106547620	<1..>1081	-1	<1..>1053	-1	43..1038	-1	1	2
WeinellEntry977	yes	yes	yes	NW_013659406.1:197558-199838	NW_013659406.1	197558	199838	1	106551451	LOC106551451	<1..2258	-1	<23..2258	-1	<23..2258	-1	1	3
WeinellEntry978	yes	yes	yes	NW_013658138.1:662462-662822	NW_013658138.1	662462	662822	1	106542646	LOC106542646	39..>361	-1	39..>322	-1	39..>322	-1	3	3
WeinellEntry980	yes	yes	yes	NW_013658627.1:354461-354701	NW_013658627.1	354461	354701	1	106547035	ELP6	<1..>241	-1	<57..>184	-1	<57..>184	-1	1	1
WeinellEntry981	yes	yes	yes	NW_013657921.1:181775-182615	NW_013657921.1	181775	182615	1	106539700	LOC106539700	<4..>841	-1	<4..>841	-1	<4..838	-1	1	1
WeinellEntry982	yes	yes	yes	NW_013658401.1:462616-462976	NW_013658401.1	462616	462976	1	106545165	PLEKHG3	<1..>361	1	<10..>249;<10..>351;<10..>351;<10..>351	1;1;1;1	<10..>351;<10..>351;<10..>249;<10..>351	1;1;1;1	1;1;1;1	1;1;1;1
WeinellEntry983	yes	yes	yes	NW_013657700.1:1302421-1303141	NW_013657700.1	1302421	1303141	1	106541409	FMN2	<1..>721	-1	<34..>687	-1	<34..>687	-1	3	1
WeinellEntry984	yes	yes	yes	NW_013658829.1:335709-335949	NW_013658829.1	335709	335949	1	106548426	LOC106548426	<1..>241	1	<58..>184	1	<58..>184	1	1	1
WeinellEntry985	yes	yes	yes	NW_013657999.1:43145-43985	NW_013657999.1	43145	43985	1	106540850	LOC106540850	<1..>814	-1	<28..>814	-1	<28..>814	-1	2	2
WeinellEntry987	yes	yes	yes	NW_013658964.1:328066-328306	NW_013658964.1	328066	328306	1	106549249	MPO	<1..>241	-1	<2..>239	-1	<2..>239	-1	3	2
WeinellEntry988	yes	yes	yes	NW_013659177.1:134400-134760	NW_013659177.1	134400	134760	1	106550373	LOC106550373	<1..>361	-1	<1..>302	-1	60..>302	-1	1	3
WeinellEntry989	yes	yes	yes	NW_013658518.1:479675-480635	NW_013658518.1	479675	480635	1	106546142	LOC106546142	18..944	1	18..944	1	18..944	1	1	3
WeinellEntry990	yes	yes	yes	NW_013659274.1:168486-168726	NW_013659274.1	168486	168726	1	106550832	LOC106550832	<1..>241	1	<35..>207	1	<35..>207	1	2	3
WeinellEntry991	yes	yes	yes	NW_013659410.1:204700-204940	NW_013659410.1	204700	204940	1	106551477	LOC106551477	<1..>241	-1	<15..>226	-1	<15..>226	-1	3	3
WeinellEntry993	yes	yes	yes	NW_013658615.1:97196-97556	NW_013658615.1	97196	97556	1	106546958	SHE	<1..>361	1	<37..>324	1	<37..>324	1	3	3
WeinellEntry994	yes	yes	yes	NW_013659356.1:115843-116083	NW_013659356.1	115843	116083	1	106551223	LOC106551223	<1..>241	-1	<51..>190	-1	<51..>190	-1	3	3
WeinellEntry996	yes	yes	yes	NW_013659235.1:59063-59303	NW_013659235.1	59063	59303	1	106550659	LOC106550659	23..>241	-1	23..>218;23..>241	-1;-1	24..>218;137..>241	-1;-1	1;1	3;1
WeinellEntry997	yes	yes	yes	NW_013659566.1:27844-28084	NW_013659566.1	27844	28084	1	106552112	LOC106552112	<1..>241	1	<31..>211	1	<31..>211	1	—	–
WeinellEntry998	yes	yes	yes	NW_013657903.1:10186-9946	NW_013657903.1	10186	9946	1	106539393	LOC106539393	<1..>241	1	<16..>225	1	<16..>225	1	1	1
WeinellEntry1000	yes	yes	yes	NW_013659314.1:32594-32834	NW_013659314.1	32594	32834	1	106551024	LOC106551024	<1..>241	-1	<12..>229	-1	<12..>229	-1	3	3
WeinellEntry1002	yes	yes	yes	NW_013658644.1:79871-81191	NW_013658644.1	79871	81191	1	106547163	LOC106547163	<1..>1302	-1	<19..>1302	-1	<19..>1302	-1	3	1
WeinellEntry1003	yes	yes	yes	NW_013657767.1:992912-994832	NW_013657767.1	992912	994832	1	106556966	KMT2C	<1..>1921	-1	<1..>1920;<1..>1920;<1..>1920	-1;-1;-1	<1..>1920;<1..>1920;<1..>1920	-1;-1;-1	1;1;1	2;2;2
WeinellEntry1004	yes	yes	yes	NW_013658456.1:75008-75248	NW_013658456.1	75008	75248	1	106545633	LOC106545633	<1..>241	1	<48..>194	1	<48..>194	1	3	2
WeinellEntry1005	yes	yes	yes	NW_013658179.1:631059-632139	NW_013658179.1	631059	632139	1	106543082	LOC106543082	60..1022	-1	60..1022	-1	60..1022	-1	1	3
WeinellEntry1006	yes	yes	yes	NW_013657718.1:234459-234939	NW_013657718.1	234459	234939	1	106546498	IRF7	<1..>481	-1	<52..>429	-1	<52..>429	-1	3	1
WeinellEntry1007	yes	yes	yes	NW_013657946.1:764061-764301	NW_013657946.1	764061	764301	1	106540087	LOC106540087	<1..>241	1	<30..>241	1	<30..211	1	3	2
WeinellEntry1008	yes	yes	yes	NW_013658559.1:144579-144819	NW_013658559.1	144579	144819	1	106546521	ATP1B1	<1..>241	1	<45..>197	1	<45..>197	1	—	–
WeinellEntry1009	yes	yes	yes	NW_013657804.1:1079427-1080387	NW_013657804.1	1079427	1080387	1	106537684	LOC106537684	3..>961	-1	3..>959	-1	3..>959	-1	1	3
WeinellEntry1010	yes	yes	yes	NW_013658829.1:379061-379781	NW_013658829.1	379061	379781	1	106548428	LOC106548428	4..717	1	4..717	1	4..717	1	1	1
WeinellEntry1011	yes	yes	yes	NW_013660270.1:224195-225035	NW_013660270.1	224195	225035	1	106554245	LOC106554245	<1..>841	-1	<1..>812	-1	29..>812	-1	2	1
WeinellEntry1012	yes	yes	yes	NW_013657920.1:834402-834642	NW_013657920.1	834402	834642	1	106539689	PAFAH2	<1..>241	1	<53..>188	1	<53..>188	1	2	3
WeinellEntry1015	yes	yes	yes	NW_013660391.1:45141-45381	NW_013660391.1	45141	45381	1	106554518	LOC106554518	<1..>241	1	<56..>186	1	<56..>186	1	3	1
WeinellEntry1016	yes	yes	yes	NW_013659527.1:132504-133224	NW_013659527.1	132504	133224	1	106551934	LOC106551934	<1..>721	-1	<1..>681	-1	41..>681	-1	3	1
WeinellEntry1017	yes	yes	yes	NW_013657914.1:466614-466854	NW_013657914.1	466614	466854	1	106539591	LOC106539591	<1..>241	1	<15..>226	1	<15..>226	1	1	3
WeinellEntry1018	yes	yes	yes	NW_013660504.1:86730-87810	NW_013660504.1	86730	87810	1	106554731	LOC106554731	<1..>1081	1	<31..>1050	1	<31..>1050	1	3	3
WeinellEntry1019	yes	yes	yes	NW_013658302.1:64680-65400	NW_013658302.1	64680	65400	1	106544283	FAM160A2	<1..>721	1	<55..>666;<55..>666	1;1	<55..>666;142..>666	1;1	1;1	1;1
WeinellEntry1021	yes	yes	yes	NW_013657706.1:1990176-1991496	NW_013657706.1	1990176	1991496	1	106543641	LOC106543641	<1..>1321	-1	<1..>1321	-1	1..1320	-1	1	2
WeinellEntry1022	yes	yes	yes	NW_013658924.1:68862-69222	NW_013658924.1	68862	69222	1	106549001;106548997	LOC106549001;LOC106548997	<1..>361;<1..>361	1;-1	<40..>321	-1	<40..>321	-1	3	1
WeinellEntry1023	yes	yes	yes	NW_013659106.1:21809-22649	NW_013659106.1	21809	22649	1	106549997	LOC106549997	<1..>841	1	<20..>841;<20..>841;<20..>841	1;1;1	<20..822;<20..822;<20..822	1;1;1	3;3;3	1;1;1
WeinellEntry1025	yes	yes	yes	NW_013657829.1:1484919-1485159	NW_013657829.1	1484919	1485159	1	106538157	LOC106538157	<1..>241	-1	<16..>225	-1	<16..>225	-1	1	2
WeinellEntry1026	yes	yes	yes	NW_013657907.1:967094-967574	NW_013657907.1	967094	967574	1	106539453	LOC106539453	<1..447	1	<1..447	1	34..447	1	1	1
WeinellEntry1027	yes	yes	yes	NW_013659429.1:167877-168117	NW_013659429.1	167877	168117	1	106551538	LOC106551538	<1..>241	-1	<27..>214	-1	<27..>214	-1	3	3
WeinellEntry1028	yes	yes	yes	NW_013659601.1:203721-205041	NW_013659601.1	203721	205041	1	106552248	LOC106552248	<1..>1321	-1	<53..>1321	-1	<53..1268	-1	1	3
WeinellEntry1029	yes	yes	yes	NW_013661071.1:30954-31314	NW_013661071.1	30954	31314	1	106555689;106555690	TTC9C;LOC106555690	<1..>308;337..>361	1;-1	<53..>308;337..>361	1;-1	<53..>308	1	1	2
WeinellEntry1030	yes	yes	yes	NW_013658549.1:367706-367946	NW_013658549.1	367706	367946	1	106546430	LOC106546430	<1..>241	1	<25..>241	1	<25..216	1	1	1
WeinellEntry1031	yes	yes	yes	NW_013659074.1:323535-323775	NW_013659074.1	323535	323775	1	106549808	LOC106549808	<1..>241	-1	<1..>233	-1	9..>233	-1	1	3
WeinellEntry1032	yes	yes	yes	NW_013659616.1:5791-6991	NW_013659616.1	5791	6991	1	106552308	TMEM108	<1..>1201	1	<49..>1152	1	<49..>1152	1	3	3
WeinellEntry1033	yes	yes	yes	NW_013660008.1:104834-105194	NW_013660008.1	104834	105194	1	106553507	LOC106553507	<1..>361	-1	<40..>321	-1	<40..>321	-1	3	1
WeinellEntry1034	yes	yes	yes	NW_013658058.1:801240-801960	NW_013658058.1	801240	801960	1	106541662	LOC106541662	<1..692	-1	<39..692	-1	<39..683	-1	1	3
WeinellEntry1035	yes	yes	yes	NW_013657849.1:820217-821897	NW_013657849.1	820217	821897	1	106538515	LOC106538515	55..>1681	1	55..>1627	1	55..>1627	1	1	1
WeinellEntry1036	yes	yes	yes	NW_013659122.1:263263-264583	NW_013659122.1	263263	264583	1	106550099	LOC106550099	<1..>1321	1	<57..>1265	1	<57..>1265	1	3	2
WeinellEntry1038	yes	yes	yes	NW_013658180.1:59264-59624	NW_013658180.1	59264	59624	1	106543100	TOR2A	<1..>361	1	<48..>313	1	<48..>313	1	3	2
WeinellEntry1040	yes	yes	yes	NW_013657753.1:346797-347037	NW_013657753.1	346797	347037	1	106555422	TGM5	<1..>241	-1	<3..>239	-1	<3..>239	-1	3	2
WeinellEntry1041	yes	yes	yes	NW_013659562.1:275126-275366	NW_013659562.1	275126	275366	1	106552087	TCTN2	<1..>241	1	<59..>182;<59..>182	1;1	<59..>182;<59..>182	1;1	2;2	3;3
WeinellEntry1042	yes	yes	yes	NW_013661037.1:39333-40413	NW_013661037.1	39333	40413	1	106555637	LOC106555637	<1..>1081	1	<43..>1081	1	<43..1038	1	1	1
WeinellEntry1043	yes	yes	yes	NW_013658513.1:459058-459418	NW_013658513.1	459058	459418	1	106546109	LOC106546109	<1..336	1	<25..336	1	<25..336	1	1	1
WeinellEntry1045	yes	yes	yes	NW_013659760.1:171773-172253	NW_013659760.1	171773	172253	1	106552762	LOC106552762	<1..>481	-1	<60..>422;<60..>422	-1;-1	<60..>422;<60..>422	-1;-1	3;3	2;2
WeinellEntry1047	yes	yes	yes	NW_013660013.1:218052-218292	NW_013660013.1	218052	218292	1	106553527	LOC106553527	<1..>241	-1	<25..>217	-1	<25..>217	-1	2	2
WeinellEntry1048	yes	yes	yes	NW_013657693.1:1060253-1060853	NW_013657693.1	1060253	1060853	1	106539229	TTC6	<1..>601	-1	<56..>546	-1	<56..>546	-1	1	2
WeinellEntry1049	yes	yes	yes	NW_013659088.1:299740-300340	NW_013659088.1	299740	300340	1	106549906	LOC106549906	<1..>601	1	<29..>601	1	<29..572	1	—	–
WeinellEntry1050	yes	yes	yes	NW_013658856.1:181533-181893	NW_013658856.1	181533	181893	1	106548588	LOC106548588	<1..>361	-1	<19..>343	-1	<19..>343	-1	3	3
WeinellEntry1051	yes	yes	yes	NW_013658999.1:182473-182953	NW_013658999.1	182473	182953	1	106549456	LOC106549456	<1..>481	1	<3..>479	1	<3..>479	1	1	3
WeinellEntry1052	yes	yes	yes	NW_013657700.1:1987946-1988186	NW_013657700.1	1987946	1988186	1	106541438	LOC106541438	<1..>241	-1	<30..>212	-1	<30..>212	-1	1	3
