coordinates	ContigAccession	StartPosition	EndPosition	TargetLength
QLTV01003103.1:c964640-963725	QLTV01003103.1	963725	964640	915
QLTV01003107.1:c675627-674689	QLTV01003107.1	674689	675627	938
QLTV01003107.1:c892448-891521	QLTV01003107.1	891521	892448	927
QLTV01003107.1:c2130267-2129332	QLTV01003107.1	2129332	2130267	935
QLTV01003107.1:c2706127-2705185	QLTV01003107.1	2705185	2706127	942
QLTV01003107.1:c2779881-2778982	QLTV01003107.1	2778982	2779881	899
QLTV01003108.1:c359390-358428	QLTV01003108.1	358428	359390	962
QLTV01003109.1:c1130469-1129478	QLTV01003109.1	1129478	1130469	991
QLTV01003110.1:c205809-204863	QLTV01003110.1	204863	205809	946
QLTV01003110.1:c1798514-1797561	QLTV01003110.1	1797561	1798514	953
QLTV01003111.1:c236253-235334	QLTV01003111.1	235334	236253	919
QLTV01003114.1:c493546-492602	QLTV01003114.1	492602	493546	944
QLTV01003121.1:c301019-300034	QLTV01003121.1	300034	301019	985
QLTV01003122.1:c947083-946112	QLTV01003122.1	946112	947083	971
QLTV01003123.1:c182922-181937	QLTV01003123.1	181937	182922	985
QLTV01003123.1:c422766-421790	QLTV01003123.1	421790	422766	976
QLTV01003123.1:c522512-521555	QLTV01003123.1	521555	522512	957
QLTV01003123.1:c632146-631194	QLTV01003123.1	631194	632146	952
QLTV01003123.1:c794212-793254	QLTV01003123.1	793254	794212	958
QLTV01003123.1:c1460735-1459828	QLTV01003123.1	1459828	1460735	907
QLTV01003123.1:c1474737-1473740	QLTV01003123.1	1473740	1474737	997
QLTV01003124.1:c697369-696422	QLTV01003124.1	696422	697369	947
QLTV01003124.1:c1190723-1189788	QLTV01003124.1	1189788	1190723	935
QLTV01003124.1:c1412979-1411992	QLTV01003124.1	1411992	1412979	987
QLTV01003124.1:c2301385-2300427	QLTV01003124.1	2300427	2301385	958
QLTV01003124.1:c3187789-3186824	QLTV01003124.1	3186824	3187789	965
QLTV01003126.1:c444696-443705	QLTV01003126.1	443705	444696	991
QLTV01003127.1:c47731-46789	QLTV01003127.1	46789	47731	942
QLTV01003127.1:c304000-303053	QLTV01003127.1	303053	304000	947
QLTV01003131.1:c1468622-1467636	QLTV01003131.1	1467636	1468622	986
QLTV01003132.1:c1574708-1573729	QLTV01003132.1	1573729	1574708	979
QLTV01003132.1:c4199432-4198499	QLTV01003132.1	4198499	4199432	933
QLTV01003132.1:c6239912-6238998	QLTV01003132.1	6238998	6239912	914
QLTV01003137.1:c1077010-1076071	QLTV01003137.1	1076071	1077010	939
QLTV01003139.1:c520915-520000	QLTV01003139.1	520000	520915	915
QLTV01003150.1:c49349-48428	QLTV01003150.1	48428	49349	921
QLTV01003161.1:c70719-69740	QLTV01003161.1	69740	70719	979
QLTV01003186.1:c4429182-4428200	QLTV01003186.1	4428200	4429182	982
QLTV01003253.1:c3017658-3016675	QLTV01003253.1	3016675	3017658	983
QLTV01003253.1:c3188763-3187800	QLTV01003253.1	3187800	3188763	963
QLTV01003257.1:c339439-338476	QLTV01003257.1	338476	339439	963
QLTV01003257.1:c339439-338518	QLTV01003257.1	338518	339439	921
QLTV01003259.1:c2276230-2275299	QLTV01003259.1	2275299	2276230	931
QLTV01003265.1:c274198-273199	QLTV01003265.1	273199	274198	999
QLTV01003266.1:c693326-692383	QLTV01003266.1	692383	693326	943
QLTV01003266.1:c1270026-1269122	QLTV01003266.1	1269122	1270026	904
QLTV01003267.1:c414066-413075	QLTV01003267.1	413075	414066	991
QLTV01003267.1:c414066-413104	QLTV01003267.1	413104	414066	962
QLTV01003267.1:c967926-966956	QLTV01003267.1	966956	967926	970
QLTV01003267.1:c967926-967010	QLTV01003267.1	967010	967926	916
QLTV01003267.1:c973902-972975	QLTV01003267.1	972975	973902	927
QLTV01003275.1:c1568564-1567613	QLTV01003275.1	1567613	1568564	951
QLTV01003279.1:c403837-402881	QLTV01003279.1	402881	403837	956
QLTV01003279.1:c413958-413036	QLTV01003279.1	413036	413958	922
QLTV01003279.1:c659673-658684	QLTV01003279.1	658684	659673	989
QLTV01003279.1:c1314139-1313203	QLTV01003279.1	1313203	1314139	936
QLTV01003279.1:c1480845-1479895	QLTV01003279.1	1479895	1480845	950
QLTV01003280.1:c806980-806076	QLTV01003280.1	806076	806980	904
QLTV01003280.1:c970132-969213	QLTV01003280.1	969213	970132	919
QLTV01003281.1:c3535009-3534027	QLTV01003281.1	3534027	3535009	982
QLTV01003283.1:c1024060-1023113	QLTV01003283.1	1023113	1024060	947
QLTV01003284.1:c25538-24549	QLTV01003284.1	24549	25538	989
QLTV01003284.1:c1888472-1887492	QLTV01003284.1	1887492	1888472	980
QLTV01003286.1:c542443-541481	QLTV01003286.1	541481	542443	962
QLTV01003286.1:c1200712-1199806	QLTV01003286.1	1199806	1200712	906
QLTV01003294.1:c642208-641284	QLTV01003294.1	641284	642208	924
QLTV01003296.1:c29146-28188	QLTV01003296.1	28188	29146	958
QLTV01003298.1:c934865-933887	QLTV01003298.1	933887	934865	978
QLTV01003299.1:c623673-622728	QLTV01003299.1	622728	623673	945
QLTV01003303.1:c244999-244054	QLTV01003303.1	244054	244999	945
QLTV01003309.1:c106865-105944	QLTV01003309.1	105944	106865	921
QLTV01003323.1:c1872849-1871915	QLTV01003323.1	1871915	1872849	934
QLTV01003323.1:c2952031-2951036	QLTV01003323.1	2951036	2952031	995
QLTV01003329.1:c9705-8723	QLTV01003329.1	8723	9705	982
QLTV01003359.1:c59478-58525	QLTV01003359.1	58525	59478	953
QLTV01003359.1:c59478-58562	QLTV01003359.1	58562	59478	916
QLTV01003387.1:c72786-71838	QLTV01003387.1	71838	72786	948
QLTV01003388.1:c3651342-3650440	QLTV01003388.1	3650440	3651342	902
QLTV01003388.1:c4016157-4015219	QLTV01003388.1	4015219	4016157	938
QLTV01003388.1:c4022005-4021093	QLTV01003388.1	4021093	4022005	912
QLTV01003388.1:c4764858-4763902	QLTV01003388.1	4763902	4764858	956
QLTV01003388.1:c6651328-6650404	QLTV01003388.1	6650404	6651328	924
QLTV01003390.1:c1061920-1060962	QLTV01003390.1	1060962	1061920	958
QLTV01003390.1:c2161157-2160232	QLTV01003390.1	2160232	2161157	925
QLTV01003391.1:c2076384-2075386	QLTV01003391.1	2075386	2076384	998
QLTV01003391.1:c3367778-3366803	QLTV01003391.1	3366803	3367778	975
QLTV01003391.1:c3622559-3621599	QLTV01003391.1	3621599	3622559	960
QLTV01003391.1:c3649741-3648806	QLTV01003391.1	3648806	3649741	935
QLTV01003393.1:c719457-718471	QLTV01003393.1	718471	719457	986
QLTV01003394.1:c26559-25636	QLTV01003394.1	25636	26559	923
QLTV01003395.1:c431960-431054	QLTV01003395.1	431054	431960	906
QLTV01003397.1:c386384-385474	QLTV01003397.1	385474	386384	910
QLTV01003398.1:c748624-747667	QLTV01003398.1	747667	748624	957
QLTV01003398.1:c985187-984255	QLTV01003398.1	984255	985187	932
QLTV01003398.1:c1005420-1004496	QLTV01003398.1	1004496	1005420	924
QLTV01003402.1:c1180889-1179937	QLTV01003402.1	1179937	1180889	952
QLTV01003402.1:c1250450-1249483	QLTV01003402.1	1249483	1250450	967
QLTV01003414.1:c234432-233482	QLTV01003414.1	233482	234432	950
QLTV01003415.1:c218894-217938	QLTV01003415.1	217938	218894	956
QLTV01003442.1:c41474-40535	QLTV01003442.1	40535	41474	939
QLTV01003442.1:c183919-182996	QLTV01003442.1	182996	183919	923
QLTV01003442.1:c993158-992159	QLTV01003442.1	992159	993158	999
QLTV01003443.1:c345476-344567	QLTV01003443.1	344567	345476	909
QLTV01003452.1:c407592-406667	QLTV01003452.1	406667	407592	925
QLTV01003454.1:c1088482-1087483	QLTV01003454.1	1087483	1088482	999
QLTV01003454.1:c2904402-2903496	QLTV01003454.1	2903496	2904402	906
QLTV01003456.1:c927475-926563	QLTV01003456.1	926563	927475	912
QLTV01003457.1:c776141-775168	QLTV01003457.1	775168	776141	973
QLTV01003457.1:c1056473-1055571	QLTV01003457.1	1055571	1056473	902
QLTV01003457.1:c1486938-1485981	QLTV01003457.1	1485981	1486938	957
QLTV01003459.1:c167297-166325	QLTV01003459.1	166325	167297	972
QLTV01003459.1:c217472-216527	QLTV01003459.1	216527	217472	945
QLTV01003459.1:c706368-705464	QLTV01003459.1	705464	706368	904
QLTV01003460.1:c857393-856468	QLTV01003460.1	856468	857393	925
QLTV01003460.1:c2303103-2302132	QLTV01003460.1	2302132	2303103	971
QLTV01003461.1:c2952936-2951986	QLTV01003461.1	2951986	2952936	950
QLTV01003461.1:c4567041-4566112	QLTV01003461.1	4566112	4567041	929
QLTV01003464.1:c1280920-1279993	QLTV01003464.1	1279993	1280920	927
QLTV01003464.1:c1457178-1456201	QLTV01003464.1	1456201	1457178	977
QLTV01003465.1:c686125-685166	QLTV01003465.1	685166	686125	959
QLTV01003467.1:c1027680-1026757	QLTV01003467.1	1026757	1027680	923
QLTV01003469.1:c1283500-1282508	QLTV01003469.1	1282508	1283500	992
QLTV01003469.1:c1632144-1631202	QLTV01003469.1	1631202	1632144	942
QLTV01003470.1:c834832-833851	QLTV01003470.1	833851	834832	981
QLTV01003470.1:c1140212-1139229	QLTV01003470.1	1139229	1140212	983
QLTV01003471.1:c944386-943476	QLTV01003471.1	943476	944386	910
QLTV01003471.1:c984288-983374	QLTV01003471.1	983374	984288	914
QLTV01003471.1:c1101620-1100648	QLTV01003471.1	1100648	1101620	972
QLTV01003474.1:c137179-136187	QLTV01003474.1	136187	137179	992
QLTV01003475.1:c935229-934327	QLTV01003475.1	934327	935229	902
QLTV01003478.1:c280134-279213	QLTV01003478.1	279213	280134	921
QLTV01003479.1:c864609-863675	QLTV01003479.1	863675	864609	934
QLTV01003479.1:c1384482-1383575	QLTV01003479.1	1383575	1384482	907
QLTV01003479.1:c2284556-2283584	QLTV01003479.1	2283584	2284556	972
QLTV01003481.1:c870075-869103	QLTV01003481.1	869103	870075	972
QLTV01003484.1:c836765-835793	QLTV01003484.1	835793	836765	972
QLTV01003489.1:c97115-96145	QLTV01003489.1	96145	97115	970
QLTV01003510.1:c70355-69376	QLTV01003510.1	69376	70355	979
QLTV01003516.1:c431393-430405	QLTV01003516.1	430405	431393	988
QLTV01003646.1:c2607195-2606243	QLTV01003646.1	2606243	2607195	952
QLTV01003647.1:c1816373-1815466	QLTV01003647.1	1815466	1816373	907
QLTV01003647.1:c2389730-2388777	QLTV01003647.1	2388777	2389730	953
QLTV01003647.1:c2389730-2388807	QLTV01003647.1	2388807	2389730	923
QLTV01003648.1:c987300-986356	QLTV01003648.1	986356	987300	944
QLTV01003648.1:c1029732-1028763	QLTV01003648.1	1028763	1029732	969
QLTV01003649.1:c531721-530727	QLTV01003649.1	530727	531721	994
QLTV01003650.1:c140829-139884	QLTV01003650.1	139884	140829	945
QLTV01003650.1:c267472-266537	QLTV01003650.1	266537	267472	935
QLTV01003650.1:c947954-946996	QLTV01003650.1	946996	947954	958
QLTV01003652.1:c255903-255002	QLTV01003652.1	255002	255903	901
QLTV01003654.1:c583304-582383	QLTV01003654.1	582383	583304	921
QLTV01003654.1:c638607-637652	QLTV01003654.1	637652	638607	955
QLTV01003654.1:c2627649-2626725	QLTV01003654.1	2626725	2627649	924
QLTV01003654.1:c3517526-3516618	QLTV01003654.1	3516618	3517526	908
QLTV01003654.1:c4345296-4344384	QLTV01003654.1	4344384	4345296	912
QLTV01003654.1:c5337098-5336194	QLTV01003654.1	5336194	5337098	904
QLTV01003654.1:c6188894-6187976	QLTV01003654.1	6187976	6188894	918
QLTV01003654.1:c6717457-6716541	QLTV01003654.1	6716541	6717457	916
QLTV01003654.1:c7000769-6999834	QLTV01003654.1	6999834	7000769	935
QLTV01003654.1:c7427068-7426133	QLTV01003654.1	7426133	7427068	935
QLTV01003658.1:c1074121-1073206	QLTV01003658.1	1073206	1074121	915
QLTV01003658.1:c1082957-1082035	QLTV01003658.1	1082035	1082957	922
QLTV01003658.1:c1595046-1594052	QLTV01003658.1	1594052	1595046	994
QLTV01003658.1:c1595046-1594090	QLTV01003658.1	1594090	1595046	956
QLTV01003658.1:c1595046-1594128	QLTV01003658.1	1594128	1595046	918
QLTV01003659.1:c429436-428523	QLTV01003659.1	428523	429436	913
QLTV01003659.1:c3340217-3339279	QLTV01003659.1	3339279	3340217	938
QLTV01003660.1:c458846-457873	QLTV01003660.1	457873	458846	973
QLTV01003660.1:c458846-457902	QLTV01003660.1	457902	458846	944
QLTV01003660.1:c1467175-1466193	QLTV01003660.1	1466193	1467175	982
QLTV01003661.1:c193475-192511	QLTV01003661.1	192511	193475	964
QLTV01003663.1:c408484-407548	QLTV01003663.1	407548	408484	936
QLTV01003663.1:c854953-854040	QLTV01003663.1	854040	854953	913
QLTV01003663.1:c2491644-2490653	QLTV01003663.1	2490653	2491644	991
QLTV01003669.1:c1310983-1310041	QLTV01003669.1	1310041	1310983	942
QLTV01003672.1:c26400-25438	QLTV01003672.1	25438	26400	962
QLTV01003677.1:c201937-201009	QLTV01003677.1	201009	201937	928
QLTV01003680.1:c187803-186864	QLTV01003680.1	186864	187803	939
QLTV01003690.1:c1278180-1277211	QLTV01003690.1	1277211	1278180	969
QLTV01003690.1:c1708818-1707904	QLTV01003690.1	1707904	1708818	914
QLTV01003690.1:c2163184-2162235	QLTV01003690.1	2162235	2163184	949
QLTV01003728.1:c1333724-1332809	QLTV01003728.1	1332809	1333724	915
QLTV01003728.1:c1966200-1965285	QLTV01003728.1	1965285	1966200	915
QLTV01003749.1:c221613-220622	QLTV01003749.1	220622	221613	991
QLTV01003749.1:c244771-243843	QLTV01003749.1	243843	244771	928
QLTV01003758.1:c1420209-1419240	QLTV01003758.1	1419240	1420209	969
QLTV01003759.1:c160983-160061	QLTV01003759.1	160061	160983	922
QLTV01003763.1:c515641-514695	QLTV01003763.1	514695	515641	946
QLTV01003764.1:c141559-140604	QLTV01003764.1	140604	141559	955
QLTV01003764.1:c5951205-5950230	QLTV01003764.1	5950230	5951205	975
QLTV01003765.1:c362987-361996	QLTV01003765.1	361996	362987	991
QLTV01003768.1:c377474-376525	QLTV01003768.1	376525	377474	949
QLTV01003771.1:c4171784-4170870	QLTV01003771.1	4170870	4171784	914
QLTV01003772.1:c59095-58133	QLTV01003772.1	58133	59095	962
QLTV01003772.1:c1610528-1609588	QLTV01003772.1	1609588	1610528	940
QLTV01003773.1:c806403-805492	QLTV01003773.1	805492	806403	911
QLTV01003775.1:c163080-162130	QLTV01003775.1	162130	163080	950
QLTV01003777.1:c82636-81650	QLTV01003777.1	81650	82636	986
QLTV01003777.1:c90986-90027	QLTV01003777.1	90027	90986	959
QLTV01003779.1:c23801-22855	QLTV01003779.1	22855	23801	946
QLTV01003781.1:c66094-65131	QLTV01003781.1	65131	66094	963
QLTV01003783.1:c313943-312944	QLTV01003783.1	312944	313943	999
QLTV01003783.1:c1063815-1062834	QLTV01003783.1	1062834	1063815	981
QLTV01003784.1:c253433-252492	QLTV01003784.1	252492	253433	941
QLTV01003784.1:c253433-252529	QLTV01003784.1	252529	253433	904
QLTV01003785.1:c316658-315695	QLTV01003785.1	315695	316658	963
QLTV01003786.1:c26604-25627	QLTV01003786.1	25627	26604	977
QLTV01003789.1:c151426-150484	QLTV01003789.1	150484	151426	942
QLTV01003796.1:c486442-485449	QLTV01003796.1	485449	486442	993
QLTV01003797.1:c290767-289851	QLTV01003797.1	289851	290767	916
QLTV01003803.1:c20187-19271	QLTV01003803.1	19271	20187	916
QLTV01003803.1:c1403959-1403033	QLTV01003803.1	1403033	1403959	926
QLTV01003803.1:c1711649-1710699	QLTV01003803.1	1710699	1711649	950
QLTV01003813.1:c1089420-1088433	QLTV01003813.1	1088433	1089420	987
QLTV01003831.1:c84127-83146	QLTV01003831.1	83146	84127	981
QLTV01003831.1:c645260-644327	QLTV01003831.1	644327	645260	933
QLTV01003957.1:c464549-463571	QLTV01003957.1	463571	464549	978
QLTV01003960.1:c1560613-1559706	QLTV01003960.1	1559706	1560613	907
QLTV01003965.1:c503501-502592	QLTV01003965.1	502592	503501	909
QLTV01003977.1:c936724-935745	QLTV01003977.1	935745	936724	979
QLTV01003982.1:c145384-144472	QLTV01003982.1	144472	145384	912
QLTV01003983.1:c676717-675765	QLTV01003983.1	675765	676717	952
QLTV01003988.1:c46211-45291	QLTV01003988.1	45291	46211	920
QLTV01003994.1:c963226-962279	QLTV01003994.1	962279	963226	947
QLTV01003994.1:c2351760-2350831	QLTV01003994.1	2350831	2351760	929
QLTV01003994.1:c3047781-3046825	QLTV01003994.1	3046825	3047781	956
QLTV01004007.1:c905835-904922	QLTV01004007.1	904922	905835	913
QLTV01004057.1:c16264-15314	QLTV01004057.1	15314	16264	950
QLTV01004079.1:c92797-91869	QLTV01004079.1	91869	92797	928
QLTV01004081.1:c872128-871149	QLTV01004081.1	871149	872128	979
QLTV01004082.1:c1855630-1854680	QLTV01004082.1	1854680	1855630	950
QLTV01004082.1:c1871205-1870229	QLTV01004082.1	1870229	1871205	976
QLTV01004082.1:c3807920-3806923	QLTV01004082.1	3806923	3807920	997
QLTV01004083.1:c449674-448685	QLTV01004083.1	448685	449674	989
QLTV01004083.1:c449674-448711	QLTV01004083.1	448711	449674	963
QLTV01004083.1:c1175106-1174137	QLTV01004083.1	1174137	1175106	969
QLTV01004085.1:c1096603-1095635	QLTV01004085.1	1095635	1096603	968
QLTV01004085.1:c2664349-2663447	QLTV01004085.1	2663447	2664349	902
QLTV01004085.1:c3715298-3714377	QLTV01004085.1	3714377	3715298	921
QLTV01004086.1:c671559-670634	QLTV01004086.1	670634	671559	925
QLTV01004086.1:c1115968-1114979	QLTV01004086.1	1114979	1115968	989
QLTV01004086.1:c2975984-2975031	QLTV01004086.1	2975031	2975984	953
QLTV01004086.1:c4965062-4964093	QLTV01004086.1	4964093	4965062	969
QLTV01004086.1:c6831721-6830740	QLTV01004086.1	6830740	6831721	981
QLTV01004086.1:c7482648-7481744	QLTV01004086.1	7481744	7482648	904
QLTV01004087.1:c140852-139901	QLTV01004087.1	139901	140852	951
QLTV01004088.1:c286176-285245	QLTV01004088.1	285245	286176	931
QLTV01004090.1:c531651-530714	QLTV01004090.1	530714	531651	937
QLTV01004092.1:c641174-640236	QLTV01004092.1	640236	641174	938
QLTV01004095.1:c335369-334446	QLTV01004095.1	334446	335369	923
QLTV01004096.1:c216114-215203	QLTV01004096.1	215203	216114	911
QLTV01004096.1:c502215-501268	QLTV01004096.1	501268	502215	947
QLTV01004096.1:c868586-867606	QLTV01004096.1	867606	868586	980
QLTV01004096.1:c1161191-1160265	QLTV01004096.1	1160265	1161191	926
QLTV01004096.1:c1536841-1535927	QLTV01004096.1	1535927	1536841	914
QLTV01004096.1:c1723603-1722645	QLTV01004096.1	1722645	1723603	958
QLTV01004096.1:c1737788-1736819	QLTV01004096.1	1736819	1737788	969
QLTV01004097.1:c1519961-1519019	QLTV01004097.1	1519019	1519961	942
QLTV01004098.1:c1234696-1233703	QLTV01004098.1	1233703	1234696	993
QLTV01004098.1:c5218989-5218022	QLTV01004098.1	5218022	5218989	967
QLTV01004100.1:c3001636-3000639	QLTV01004100.1	3000639	3001636	997
QLTV01004101.1:c1198771-1197834	QLTV01004101.1	1197834	1198771	937
QLTV01004101.1:c2904774-2903826	QLTV01004101.1	2903826	2904774	948
QLTV01004101.1:c2904774-2903851	QLTV01004101.1	2903851	2904774	923
QLTV01004104.1:c1573182-1572247	QLTV01004104.1	1572247	1573182	935
QLTV01004111.1:c239501-238583	QLTV01004111.1	238583	239501	918
QLTV01004115.1:c18257-17356	QLTV01004115.1	17356	18257	901
QLTV01004117.1:c23945-22959	QLTV01004117.1	22959	23945	986
QLTV01004118.1:c827294-826301	QLTV01004118.1	826301	827294	993
QLTV01004118.1:c827294-826335	QLTV01004118.1	826335	827294	959
QLTV01004118.1:c1261588-1260643	QLTV01004118.1	1260643	1261588	945
QLTV01004135.1:c106492-105528	QLTV01004135.1	105528	106492	964
QLTV01004142.1:c792719-791723	QLTV01004142.1	791723	792719	996
QLTV01004145.1:c28911-27968	QLTV01004145.1	27968	28911	943
QLTV01004146.1:c3100217-3099227	QLTV01004146.1	3099227	3100217	990
QLTV01004146.1:c3100217-3099256	QLTV01004146.1	3099256	3100217	961
QLTV01004146.1:c3168218-3167243	QLTV01004146.1	3167243	3168218	975
QLTV01004217.1:c193923-193015	QLTV01004217.1	193015	193923	908
QLTV01004218.1:c90153-89168	QLTV01004218.1	89168	90153	985
QLTV01004222.1:c107407-106502	QLTV01004222.1	106502	107407	905
QLTV01004222.1:c218697-217789	QLTV01004222.1	217789	218697	908
QLTV01004222.1:c1074665-1073735	QLTV01004222.1	1073735	1074665	930
QLTV01004222.1:c1831553-1830586	QLTV01004222.1	1830586	1831553	967
QLTV01004222.1:c1831553-1830615	QLTV01004222.1	1830615	1831553	938
QLTV01004222.1:c2138395-2137463	QLTV01004222.1	2137463	2138395	932
QLTV01004222.1:c2741737-2740748	QLTV01004222.1	2740748	2741737	989
QLTV01004224.1:c510593-509678	QLTV01004224.1	509678	510593	915
QLTV01004225.1:c911385-910477	QLTV01004225.1	910477	911385	908
QLTV01004225.1:c1096594-1095653	QLTV01004225.1	1095653	1096594	941
QLTV01004232.1:c817444-816495	QLTV01004232.1	816495	817444	949
QLTV01004233.1:c308148-307225	QLTV01004233.1	307225	308148	923
QLTV01004233.1:c800706-799802	QLTV01004233.1	799802	800706	904
QLTV01004233.1:c3008832-3007891	QLTV01004233.1	3007891	3008832	941
QLTV01004233.1:c5573573-5572636	QLTV01004233.1	5572636	5573573	937
QLTV01004235.1:c158062-157063	QLTV01004235.1	157063	158062	999
QLTV01004235.1:c1034149-1033165	QLTV01004235.1	1033165	1034149	984
QLTV01004235.1:c1481719-1480818	QLTV01004235.1	1480818	1481719	901
QLTV01004242.1:c742777-741811	QLTV01004242.1	741811	742777	966
QLTV01004242.1:c742777-741825	QLTV01004242.1	741825	742777	952
QLTV01004243.1:c53087-52104	QLTV01004243.1	52104	53087	983
QLTV01004244.1:c1175950-1175012	QLTV01004244.1	1175012	1175950	938
QLTV01004244.1:c1175950-1175038	QLTV01004244.1	1175038	1175950	912
QLTV01004245.1:c492959-492030	QLTV01004245.1	492030	492959	929
QLTV01004253.1:c311906-310966	QLTV01004253.1	310966	311906	940
QLTV01004254.1:c414110-413126	QLTV01004254.1	413126	414110	984
QLTV01004254.1:c537466-536505	QLTV01004254.1	536505	537466	961
QLTV01004254.1:c1599582-1598637	QLTV01004254.1	1598637	1599582	945
QLTV01004257.1:c1016900-1015978	QLTV01004257.1	1015978	1016900	922
QLTV01004257.1:c1803751-1802786	QLTV01004257.1	1802786	1803751	965
QLTV01004257.1:c1803751-1802846	QLTV01004257.1	1802846	1803751	905
QLTV01004265.1:c482288-481351	QLTV01004265.1	481351	482288	937
QLTV01004265.1:c1644955-1643964	QLTV01004265.1	1643964	1644955	991
QLTV01004266.1:c1209732-1208810	QLTV01004266.1	1208810	1209732	922
QLTV01004269.1:c6158-5171	QLTV01004269.1	5171	6158	987
QLTV01004279.1:c1290103-1289133	QLTV01004279.1	1289133	1290103	970
QLTV01004279.1:c2740019-2739064	QLTV01004279.1	2739064	2740019	955
QLTV01004284.1:c593468-592525	QLTV01004284.1	592525	593468	943
QLTV01004287.1:c41531-40558	QLTV01004287.1	40558	41531	973
QLTV01004287.1:c67153-66161	QLTV01004287.1	66161	67153	992
QLTV01004287.1:c67153-66216	QLTV01004287.1	66216	67153	937
QLTV01004293.1:c215485-214564	QLTV01004293.1	214564	215485	921
QLTV01004297.1:c5668636-5667722	QLTV01004297.1	5667722	5668636	914
QLTV01004307.1:c64254-63265	QLTV01004307.1	63265	64254	989
QLTV01004384.1:c28615-27658	QLTV01004384.1	27658	28615	957
QLTV01004388.1:c484278-483281	QLTV01004388.1	483281	484278	997
QLTV01004388.1:c484278-483310	QLTV01004388.1	483310	484278	968
QLTV01004388.1:c1180824-1179913	QLTV01004388.1	1179913	1180824	911
QLTV01004389.1:c1274079-1273128	QLTV01004389.1	1273128	1274079	951
QLTV01004389.1:c1298749-1297846	QLTV01004389.1	1297846	1298749	903
QLTV01004390.1:c648863-647896	QLTV01004390.1	647896	648863	967
QLTV01004391.1:c552807-551810	QLTV01004391.1	551810	552807	997
QLTV01004391.1:c684345-683363	QLTV01004391.1	683363	684345	982
QLTV01004394.1:c129913-128936	QLTV01004394.1	128936	129913	977
QLTV01004394.1:c129913-128965	QLTV01004394.1	128965	129913	948
QLTV01004396.1:c154012-153066	QLTV01004396.1	153066	154012	946
QLTV01004398.1:c317168-316222	QLTV01004398.1	316222	317168	946
QLTV01004400.1:c16245-15286	QLTV01004400.1	15286	16245	959
QLTV01004400.1:c2100036-2099117	QLTV01004400.1	2099117	2100036	919
QLTV01004400.1:c2150424-2149455	QLTV01004400.1	2149455	2150424	969
QLTV01004400.1:c2299983-2299005	QLTV01004400.1	2299005	2299983	978
QLTV01004400.1:c2749006-2748050	QLTV01004400.1	2748050	2749006	956
QLTV01004403.1:c223181-222227	QLTV01004403.1	222227	223181	954
QLTV01004403.1:c437341-436440	QLTV01004403.1	436440	437341	901
QLTV01004403.1:c1301051-1300053	QLTV01004403.1	1300053	1301051	998
QLTV01004403.1:c1938038-1937120	QLTV01004403.1	1937120	1938038	918
QLTV01004406.1:c628513-627570	QLTV01004406.1	627570	628513	943
QLTV01004406.1:c628513-627610	QLTV01004406.1	627610	628513	903
QLTV01004411.1:c208946-207965	QLTV01004411.1	207965	208946	981
QLTV01004424.1:c168750-167806	QLTV01004424.1	167806	168750	944
QLTV01004426.1:c1113014-1112092	QLTV01004426.1	1112092	1113014	922
QLTV01004426.1:c1307194-1306221	QLTV01004426.1	1306221	1307194	973
QLTV01004426.1:c2408363-2407441	QLTV01004426.1	2407441	2408363	922
QLTV01004426.1:c2408363-2407459	QLTV01004426.1	2407459	2408363	904
QLTV01004426.1:c2455043-2454046	QLTV01004426.1	2454046	2455043	997
QLTV01004426.1:c3148978-3148000	QLTV01004426.1	3148000	3148978	978
QLTV01004426.1:c3939236-3938314	QLTV01004426.1	3938314	3939236	922
QLTV01004435.1:c19284-18353	QLTV01004435.1	18353	19284	931
QLTV01004435.1:c19284-18375	QLTV01004435.1	18375	19284	909
QLTV01004454.1:c1446020-1445084	QLTV01004454.1	1445084	1446020	936
QLTV01004454.1:c2557281-2556381	QLTV01004454.1	2556381	2557281	900
QLTV01004460.1:c180574-179630	QLTV01004460.1	179630	180574	944
QLTV01004460.1:c470315-469380	QLTV01004460.1	469380	470315	935
QLTV01005276.1:c579682-578743	QLTV01005276.1	578743	579682	939
QLTV01005276.1:c714040-713044	QLTV01005276.1	713044	714040	996
QLTV01009056.1:c823005-822053	QLTV01009056.1	822053	823005	952
QLTV01009056.1:c2079798-2078843	QLTV01009056.1	2078843	2079798	955
QLTV01009056.1:c2285973-2284999	QLTV01009056.1	2284999	2285973	974
QLTV01009056.1:c3713888-3712899	QLTV01009056.1	3712899	3713888	989
QLTV01011289.1:c1169-185	QLTV01011289.1	185	1169	984
QLTV01011322.1:c1726-737	QLTV01011322.1	737	1726	989
QLTV01012184.1:c4332616-4331645	QLTV01012184.1	4331645	4332616	971
QLTV01012186.1:c1070725-1069737	QLTV01012186.1	1069737	1070725	988
QLTV01012186.1:c1445624-1444649	QLTV01012186.1	1444649	1445624	975
QLTV01012189.1:c537755-536838	QLTV01012189.1	536838	537755	917
QLTV01012189.1:c775434-774496	QLTV01012189.1	774496	775434	938
QLTV01012191.1:c1330240-1329259	QLTV01012191.1	1329259	1330240	981
QLTV01012192.1:c880789-879816	QLTV01012192.1	879816	880789	973
QLTV01012193.1:c2287481-2286499	QLTV01012193.1	2286499	2287481	982
QLTV01012194.1:c142047-141081	QLTV01012194.1	141081	142047	966
